audit_version,rate_source,case_id,source_pair_id,arm_id,sample_id,allocator,window_s,window_ticks,completion_time_s,completion_time_hex,simulated_ticks,config_sha256,topology_sha256,ring_sha256,route_sha256,delivered_vector_sha256,snapshot_boundary_count,snapshot_call_count,redistribution_live_group_count,idle_qp_boundary_observation_count,reactivation_count,reactivated_bytes_B,maximum_idle_assignment_fraction,candidate_set_mismatch_count,snapshot_key_mismatch_count,snapshot_state_mutation_count,snapshot_oracle_rate_binary64_mismatch_count,snapshot_oracle_weight_mismatch_count,maximum_snapshot_oracle_weight_abs_difference,counterfactual_retained_weight_mismatch_count,maximum_counterfactual_retained_weight_difference,negative_snapshot_rate_count,nonfinite_snapshot_rate_count,negative_shadow_rate_count,nonfinite_shadow_rate_count,zero_rate_live_group_count,pathless_controlled_qp_count,maximum_inflight_conservation_error_B,maximum_redistribution_sum_error_B,minimum_remaining_bytes_B,candidate_sequence_sha256,final_conservation_max_error_B,final_remaining_max_B,maximum_final_qp_finish_spread_ticks
2,snapshot_flow_rates,a079_proportional_2tier_p64_k8__s066__w2000us,a079_proportional_2tier_p64_k8__s066,proportional_2tier_p64_k8,66,link_local_equal_share,0.002,40,0.007299999999999984,3f7de69ad42c3c8c,146,ef33f64a562bdb4f718ba8bd61d1f263a04f32ef5e2b983c1bbcae03c74d8345,a442e3459c4db0f144cad2f0088b3d94cabde81045209875e3a2993e0baaf919,dfa34f7f46b0fefa2eca6e84da3a34e879d85da930b3327ce65f99d709a7613c,6f95c674dbcfbc2f45c4351173bb59fa776e062b99d8668ceb4e343da704577c,7c7eb00edc83347a78095fe23841ba356bafed0655f241e4fc908a426a6d3358,4,4,206,5,5,172064.34169279266,0.625,0,0,0,0,0,0.0,56,0.03474903474903475,0,0,0,0,0,0,1.341104507446289e-07,7.450580596923828e-09,0.0,646567b26589fa1621d1f056556b14157a82bdc464bcc8bb3f6a21e288a4d124,4.470348358154297e-08,0.0,3
2,snapshot_flow_rates,a079_proportional_2tier_p64_k8__s066__w2000us,a079_proportional_2tier_p64_k8__s066,proportional_2tier_p64_k8,66,network_maxmin,0.002,40,0.0061499999999999905,3f7930be0ded2882,123,ef33f64a562bdb4f718ba8bd61d1f263a04f32ef5e2b983c1bbcae03c74d8345,a442e3459c4db0f144cad2f0088b3d94cabde81045209875e3a2993e0baaf919,dfa34f7f46b0fefa2eca6e84da3a34e879d85da930b3327ce65f99d709a7613c,6f95c674dbcfbc2f45c4351173bb59fa776e062b99d8668ceb4e343da704577c,b46aae3a1fad33c43fa540564e342135f2391713fb7708a3b705ab4b109f7648,4,4,193,7,7,1139460.6983788298,0.8749999999999999,0,0,0,0,0,0.0,6,0.125,0,0,0,0,0,0,9.685754776000977e-08,1.4901161193847656e-08,0.0,562464d21161f9c3cad071aec9997e9748690d3a72583678a4e07c6c05439845,1.4901161193847656e-08,0.0,0
2,snapshot_flow_rates,a079_proportional_2tier_p64_k8__s077__w0500us,a079_proportional_2tier_p64_k8__s077,proportional_2tier_p64_k8,77,link_local_equal_share,0.0005,10,0.00619999999999999,3f79652bd3c36108,124,ebae65bc0c60da4e9a06d6bf39265afaa37e845802d3d5495690a4e5c1e679c2,a442e3459c4db0f144cad2f0088b3d94cabde81045209875e3a2993e0baaf919,4e421a88092f58bbffba4760c2bf99bbef20d5216b06872b0012156f712eaed4,2047c4ee29a25899e1e6a33818b12780eb6dade32750707aa46327ed9ee5dd9c,a894c554216689be5ec0e847ac072e377d08394d52fbf5352d6112395cee9063,13,13,740,2,2,94675.60710553419,0.25,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,1.1920928955078125e-07,7.450580596923828e-09,0.0,3816a0b387aaa6021e03c3722d07481d62372439e4f1976afeb863e13184797f,4.470348358154297e-08,0.0,1
2,snapshot_flow_rates,a079_proportional_2tier_p64_k8__s077__w0500us,a079_proportional_2tier_p64_k8__s077,proportional_2tier_p64_k8,77,network_maxmin,0.0005,10,0.005399999999999995,3f761e4f765fd8a8,108,ebae65bc0c60da4e9a06d6bf39265afaa37e845802d3d5495690a4e5c1e679c2,a442e3459c4db0f144cad2f0088b3d94cabde81045209875e3a2993e0baaf919,4e421a88092f58bbffba4760c2bf99bbef20d5216b06872b0012156f712eaed4,2047c4ee29a25899e1e6a33818b12780eb6dade32750707aa46327ed9ee5dd9c,6d5ba050c87d0de356b3f65ad77c6612d67c80604698f26292a0f6a71c1e6e68,11,11,704,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,1.341104507446289e-07,1.4901161193847656e-08,0.0,d3df35ddd82f0867e79157cc0d95a8cbc13177144ebc65f8182cd4fe5787b952,4.470348358154297e-08,0.0,0
2,snapshot_flow_rates,a079_proportional_2tier_p64_k8__s077__w1000us,a079_proportional_2tier_p64_k8__s077,proportional_2tier_p64_k8,77,link_local_equal_share,0.001,20,0.00619999999999999,3f79652bd3c36108,124,851a12aab9ef6b68a2c970850174d51c16090ccad53ea5198d0587b8798cc383,a442e3459c4db0f144cad2f0088b3d94cabde81045209875e3a2993e0baaf919,4e421a88092f58bbffba4760c2bf99bbef20d5216b06872b0012156f712eaed4,2047c4ee29a25899e1e6a33818b12780eb6dade32750707aa46327ed9ee5dd9c,c6642a0169f857e7c81dbd411e2133c153f107e064f5ae6c26d860b7d3d7b52d,7,7,387,2,2,94675.60710553829,0.25,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,1.341104507446289e-07,7.450580596923828e-09,0.0,9928d268b4d6e9f6be7812a3c3973f474c6b1c38ad000a8d17125c04132d3d64,2.9802322387695312e-08,0.0,1
2,snapshot_flow_rates,a079_proportional_2tier_p64_k8__s077__w1000us,a079_proportional_2tier_p64_k8__s077,proportional_2tier_p64_k8,77,network_maxmin,0.001,20,0.005399999999999995,3f761e4f765fd8a8,108,851a12aab9ef6b68a2c970850174d51c16090ccad53ea5198d0587b8798cc383,a442e3459c4db0f144cad2f0088b3d94cabde81045209875e3a2993e0baaf919,4e421a88092f58bbffba4760c2bf99bbef20d5216b06872b0012156f712eaed4,2047c4ee29a25899e1e6a33818b12780eb6dade32750707aa46327ed9ee5dd9c,d32198f6d0c67e00cd3fd7140eb02db2cda48771fe4252b9394051cac40afa20,6,6,384,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,1.1920928955078125e-07,1.4901161193847656e-08,0.0,626a704b1b3e4f755356ea487cea2327566f665d45387e6ceed27e31ccc17b91,2.9802322387695312e-08,0.0,0
2,snapshot_flow_rates,a079_proportional_2tier_p64_k8__s077__w2000us,a079_proportional_2tier_p64_k8__s077,proportional_2tier_p64_k8,77,link_local_equal_share,0.002,40,0.00619999999999999,3f79652bd3c36108,124,6f3f420d5a4507cf5b9eb8e8c552e516bdad3b6ec3866b0ecea87aff42bf76f5,a442e3459c4db0f144cad2f0088b3d94cabde81045209875e3a2993e0baaf919,4e421a88092f58bbffba4760c2bf99bbef20d5216b06872b0012156f712eaed4,2047c4ee29a25899e1e6a33818b12780eb6dade32750707aa46327ed9ee5dd9c,44db58365f60b271a5110c0115779e8d8cf092afab2198ae036140a88c745d4b,4,4,195,2,2,94675.60710553952,0.25,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,8.940696716308594e-08,7.450580596923828e-09,0.0,382833e540159855659b9b24c17e5dfbbbd7faf680382855a2bff77610637eae,2.9802322387695312e-08,0.0,1
2,snapshot_flow_rates,a079_proportional_2tier_p64_k8__s077__w2000us,a079_proportional_2tier_p64_k8__s077,proportional_2tier_p64_k8,77,network_maxmin,0.002,40,0.005399999999999995,3f761e4f765fd8a8,108,6f3f420d5a4507cf5b9eb8e8c552e516bdad3b6ec3866b0ecea87aff42bf76f5,a442e3459c4db0f144cad2f0088b3d94cabde81045209875e3a2993e0baaf919,4e421a88092f58bbffba4760c2bf99bbef20d5216b06872b0012156f712eaed4,2047c4ee29a25899e1e6a33818b12780eb6dade32750707aa46327ed9ee5dd9c,c700fd25744ecf792894f4d6e1c0d0b52f6481d65fba3ee7e0fdd64a506cdbdf,3,3,192,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,8.940696716308594e-08,1.4901161193847656e-08,0.0,2a279a104ce4de51de6c8699352af124a6c67cdd5d971f7f392659d6e78d9bf9,1.4901161193847656e-08,0.0,0
2,snapshot_flow_rates,a079_proportional_2tier_p64_k8__s088__w0500us,a079_proportional_2tier_p64_k8__s088,proportional_2tier_p64_k8,88,link_local_equal_share,0.0005,10,0.006849999999999986,3f7c0ebedfa43fd6,137,df9f4e8c2f8bae773881d3a6ef93f9606e5b39b3c086d95fb2d2970260a38939,a442e3459c4db0f144cad2f0088b3d94cabde81045209875e3a2993e0baaf919,7d6ff76f4992cd66c0c80a1d89c9469ac8aaf682846a2f7d28affeac56e9e234,902dac45a8411a7617ef974b71e530bec340e5055c4a6f4aee7453951c8304e2,f4b2acedf0c028d025ae152706a304f3fd555160317814b3d0e1e0e4eb4d79d3,14,14,744,7,7,226363.15008976293,0.5,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,8.940696716308594e-08,7.450580596923828e-09,0.0,9055cafd89da315a97a1ef6878177b044a05b6c77871c14cf33538370ddeb40d,5.21540641784668e-08,0.0,2
2,snapshot_flow_rates,a079_proportional_2tier_p64_k8__s088__w0500us,a079_proportional_2tier_p64_k8__s088,proportional_2tier_p64_k8,88,network_maxmin,0.0005,10,0.005399999999999995,3f761e4f765fd8a8,108,df9f4e8c2f8bae773881d3a6ef93f9606e5b39b3c086d95fb2d2970260a38939,a442e3459c4db0f144cad2f0088b3d94cabde81045209875e3a2993e0baaf919,7d6ff76f4992cd66c0c80a1d89c9469ac8aaf682846a2f7d28affeac56e9e234,902dac45a8411a7617ef974b71e530bec340e5055c4a6f4aee7453951c8304e2,a17adc196f6020104894abf4543254ee6a97e57ade574005b16ff93e3578a547,11,11,704,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,1.341104507446289e-07,1.4901161193847656e-08,0.0,d3df35ddd82f0867e79157cc0d95a8cbc13177144ebc65f8182cd4fe5787b952,2.9802322387695312e-08,0.0,0
2,snapshot_flow_rates,a079_proportional_2tier_p64_k8__s088__w1000us,a079_proportional_2tier_p64_k8__s088,proportional_2tier_p64_k8,88,link_local_equal_share,0.001,20,0.006849999999999986,3f7c0ebedfa43fd6,137,67db2ad18b89f828293de4d71323c7bfe9ba37878fc9d782b6cc2869e5649df7,a442e3459c4db0f144cad2f0088b3d94cabde81045209875e3a2993e0baaf919,7d6ff76f4992cd66c0c80a1d89c9469ac8aaf682846a2f7d28affeac56e9e234,902dac45a8411a7617ef974b71e530bec340e5055c4a6f4aee7453951c8304e2,2d0dfc1195ecbab5b6f50f955955dd5abfbc7f95dd04f4bd16e81b3ca71458cd,7,7,388,7,7,226363.1500897715,0.5,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,8.940696716308594e-08,7.450580596923828e-09,0.0,be543ea766d41059b8fed47f352f921a5208054af860a7661e36e9f69392e86d,2.9802322387695312e-08,0.0,2
2,snapshot_flow_rates,a079_proportional_2tier_p64_k8__s088__w1000us,a079_proportional_2tier_p64_k8__s088,proportional_2tier_p64_k8,88,network_maxmin,0.001,20,0.005399999999999995,3f761e4f765fd8a8,108,67db2ad18b89f828293de4d71323c7bfe9ba37878fc9d782b6cc2869e5649df7,a442e3459c4db0f144cad2f0088b3d94cabde81045209875e3a2993e0baaf919,7d6ff76f4992cd66c0c80a1d89c9469ac8aaf682846a2f7d28affeac56e9e234,902dac45a8411a7617ef974b71e530bec340e5055c4a6f4aee7453951c8304e2,323c4b70cde162fc48a22f9ce9424d8b5745091d7b168d307c8627a6518abd18,6,6,384,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,1.1920928955078125e-07,1.4901161193847656e-08,0.0,626a704b1b3e4f755356ea487cea2327566f665d45387e6ceed27e31ccc17b91,2.2351741790771484e-08,0.0,0
2,snapshot_flow_rates,a079_proportional_2tier_p64_k8__s088__w2000us,a079_proportional_2tier_p64_k8__s088,proportional_2tier_p64_k8,88,link_local_equal_share,0.002,40,0.006849999999999986,3f7c0ebedfa43fd6,137,1d5f7e244de6dcb4b8cb0d254c9f48c56d3fc7c13d20ae792eb00042f14500a4,a442e3459c4db0f144cad2f0088b3d94cabde81045209875e3a2993e0baaf919,7d6ff76f4992cd66c0c80a1d89c9469ac8aaf682846a2f7d28affeac56e9e234,902dac45a8411a7617ef974b71e530bec340e5055c4a6f4aee7453951c8304e2,a276ff313713e255a01c5e47f2c378adde1a520e77c1a73b178631fe001f2570,4,4,196,7,7,226363.1500897736,0.5,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,7.450580596923828e-08,7.450580596923828e-09,0.0,5607928918a1953629a1146d5e8ca1a33004070a88f902b3934a4b501c2731c9,2.2351741790771484e-08,0.0,2
2,snapshot_flow_rates,a079_proportional_2tier_p64_k8__s088__w2000us,a079_proportional_2tier_p64_k8__s088,proportional_2tier_p64_k8,88,network_maxmin,0.002,40,0.005399999999999995,3f761e4f765fd8a8,108,1d5f7e244de6dcb4b8cb0d254c9f48c56d3fc7c13d20ae792eb00042f14500a4,a442e3459c4db0f144cad2f0088b3d94cabde81045209875e3a2993e0baaf919,7d6ff76f4992cd66c0c80a1d89c9469ac8aaf682846a2f7d28affeac56e9e234,902dac45a8411a7617ef974b71e530bec340e5055c4a6f4aee7453951c8304e2,2dc8b970effd719ecc7b3cedd7baa6a96fd9b841fd2c3773ab5dba77670c02ee,3,3,192,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,8.940696716308594e-08,1.4901161193847656e-08,0.0,2a279a104ce4de51de6c8699352af124a6c67cdd5d971f7f392659d6e78d9bf9,1.4901161193847656e-08,0.0,0
2,snapshot_flow_rates,a079_proportional_2tier_p64_k8__s099__w0500us,a079_proportional_2tier_p64_k8__s099,proportional_2tier_p64_k8,99,link_local_equal_share,0.0005,10,0.00619999999999999,3f79652bd3c36108,124,bdb9c34b60cb91c460870effdd5eb16641d093258bbf04eaff9747322513fb92,a442e3459c4db0f144cad2f0088b3d94cabde81045209875e3a2993e0baaf919,c3b8d3b84733ba2ada794bbcb5d5370f143ba129e16caf4c1b4b00a485922c4a,867c1f5fd4beedf447e1643d7faa4450bfff4968269972e7ebfd3a2c48cde369,bddaf23c94519040de6a49c37e935eaad47b4eed3878de34afcc27405f839d32,13,13,727,0,0,0.0,0.0,0,0,0,0,0,0.0,16,0.010714285714285732,0,0,0,0,0,0,8.940696716308594e-08,7.450580596923828e-09,0.0,071fb2c0bd9a5d031c75afbe8312f823e349c9e2e8ac105db2537a226bfdb3ab,5.21540641784668e-08,0.0,1
2,snapshot_flow_rates,a079_proportional_2tier_p64_k8__s099__w0500us,a079_proportional_2tier_p64_k8__s099,proportional_2tier_p64_k8,99,network_maxmin,0.0005,10,0.005449999999999995,3f7652bd3c36112e,109,bdb9c34b60cb91c460870effdd5eb16641d093258bbf04eaff9747322513fb92,a442e3459c4db0f144cad2f0088b3d94cabde81045209875e3a2993e0baaf919,c3b8d3b84733ba2ada794bbcb5d5370f143ba129e16caf4c1b4b00a485922c4a,867c1f5fd4beedf447e1643d7faa4450bfff4968269972e7ebfd3a2c48cde369,90d77bba8fb9757887bbad6fbf9190fcdcbfcff10d31b2bc9d99d203a8784518,11,11,704,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,1.1920928955078125e-07,1.4901161193847656e-08,0.0,d3df35ddd82f0867e79157cc0d95a8cbc13177144ebc65f8182cd4fe5787b952,4.470348358154297e-08,0.0,0
2,snapshot_flow_rates,a079_proportional_2tier_p64_k8__s099__w1000us,a079_proportional_2tier_p64_k8__s099,proportional_2tier_p64_k8,99,link_local_equal_share,0.001,20,0.00619999999999999,3f79652bd3c36108,124,01303f1829829c39842b49b0ac39ea215e598f24df3dd3004bf031891e21d906,a442e3459c4db0f144cad2f0088b3d94cabde81045209875e3a2993e0baaf919,c3b8d3b84733ba2ada794bbcb5d5370f143ba129e16caf4c1b4b00a485922c4a,867c1f5fd4beedf447e1643d7faa4450bfff4968269972e7ebfd3a2c48cde369,6ce1bf64fc8b1d79378529384b95352c11b8df2d0d6fe02508c8df0cbb9bda51,7,7,387,0,0,0.0,0.0,0,0,0,0,0,0.0,16,0.010714285714285732,0,0,0,0,0,0,8.940696716308594e-08,7.450580596923828e-09,0.0,8686179fb72eced683392b42602c63306b5b1dbf877d4d938aa5e8f64e275d7c,2.9802322387695312e-08,0.0,1
2,snapshot_flow_rates,a079_proportional_2tier_p64_k8__s099__w1000us,a079_proportional_2tier_p64_k8__s099,proportional_2tier_p64_k8,99,network_maxmin,0.001,20,0.005449999999999995,3f7652bd3c36112e,109,01303f1829829c39842b49b0ac39ea215e598f24df3dd3004bf031891e21d906,a442e3459c4db0f144cad2f0088b3d94cabde81045209875e3a2993e0baaf919,c3b8d3b84733ba2ada794bbcb5d5370f143ba129e16caf4c1b4b00a485922c4a,867c1f5fd4beedf447e1643d7faa4450bfff4968269972e7ebfd3a2c48cde369,39346a27ff97333183447c58fc1ff1078f8ee8c793c79fe49e58c91c3ba9356f,6,6,384,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,1.043081283569336e-07,1.4901161193847656e-08,0.0,626a704b1b3e4f755356ea487cea2327566f665d45387e6ceed27e31ccc17b91,2.9802322387695312e-08,0.0,0
2,snapshot_flow_rates,a079_proportional_2tier_p64_k8__s099__w2000us,a079_proportional_2tier_p64_k8__s099,proportional_2tier_p64_k8,99,link_local_equal_share,0.002,40,0.00619999999999999,3f79652bd3c36108,124,d3ad85814f8dcb4a4887ef29ad943fa1a90024accb01db639fe10e4308d2ab37,a442e3459c4db0f144cad2f0088b3d94cabde81045209875e3a2993e0baaf919,c3b8d3b84733ba2ada794bbcb5d5370f143ba129e16caf4c1b4b00a485922c4a,867c1f5fd4beedf447e1643d7faa4450bfff4968269972e7ebfd3a2c48cde369,4071c649c755d6f8419f1ccaf92e116c4e9949ed89cba4b649c81fea71030db8,4,4,195,0,0,0.0,0.0,0,0,0,0,0,0.0,16,0.010714285714285732,0,0,0,0,0,0,5.960464477539063e-08,7.450580596923828e-09,0.0,4c92689683a9feb36a5757416d320bc763f68d43e24bce5ae2cb3bd5085fa8cc,2.2351741790771484e-08,0.0,1
2,snapshot_flow_rates,a079_proportional_2tier_p64_k8__s099__w2000us,a079_proportional_2tier_p64_k8__s099,proportional_2tier_p64_k8,99,network_maxmin,0.002,40,0.005449999999999995,3f7652bd3c36112e,109,d3ad85814f8dcb4a4887ef29ad943fa1a90024accb01db639fe10e4308d2ab37,a442e3459c4db0f144cad2f0088b3d94cabde81045209875e3a2993e0baaf919,c3b8d3b84733ba2ada794bbcb5d5370f143ba129e16caf4c1b4b00a485922c4a,867c1f5fd4beedf447e1643d7faa4450bfff4968269972e7ebfd3a2c48cde369,864d0c1d1f071d36f186cbf46a69e13d3bd290d0ab131d5e8ef40c02c196ac4e,3,3,192,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,8.940696716308594e-08,1.4901161193847656e-08,0.0,2a279a104ce4de51de6c8699352af124a6c67cdd5d971f7f392659d6e78d9bf9,1.4901161193847656e-08,0.0,0
